ID_Trade,Timestamp_Binance (T0),Timestamp_Gatillo (T1),Timestamp_Confirmado (T2),Latencia_Procesamiento (T1-T0),Latencia_Ejecucion (T2-T1),Precio_Teorico,Precio_Real
6122f0d0-d539-47fb-a580-f7b0bbaf3efc,0,53435542.274,53435568.2033,0.000,25.929,102.0,102.0
2026-08-19 09:45:53.326572,BUY,53436439.5938,53436439.5938,0.0
5156f950-3ee2-4da3-86d9-8635804118d1,0,53436455.9191,53436482.021,0.000,26.102,97.0,97.0
2026-08-19 09:45:54.217203,SELL,53437330.0811,53437330.0811,0.0
6575ded3-c5fa-425b-8ffb-9472d1c510cf,0,53449587.6444,53449613.6188,0.000,25.974,103.0,103.0
2026-08-19 09:46:06.745610,BUY,53449858.5835,53449858.5835,0.0
0606946a-ae16-4a58-bfec-ccfee1e97f15,0,53460011.2247,53460038.1335,0.000,26.909,103.0,103.0
2026-08-19 09:46:17.064042,BUY,53460177.1662,53460177.1662,0.0
77cd9e05-147b-4353-b6d3-f72b993759d0,0,53470010.8124,53470037.4662,0.000,26.654,102.0,102.0
2026-08-19 09:46:27.645313,BUY,53470757.1761,53470757.1761,0.0
8b791bc0-e5dc-4ff4-a6a9-f8139b573df1,0,53484110.6431,53484136.2959,0.000,25.653,102.0,102.0
1d77c24f-4232-43f2-a2d3-33d29105559e,0,53499444.515,53499471.9767,0.000,27.462,1000.0,1000.0
179f90f7-d430-4a5e-929f-4883fcbc66f9,0,53500628.7974,53500655.5121,0.000,26.715,100.0,100.0
5e470d18-de63-4239-82a5-e04a7cc7018c,0,53872741.325,53872769.837,0.000,28.512,102.0,102.0
2026-08-19 09:53:09.978363,BUY,53873090.7593,53873090.7593,0.0
d38577e9-5de1-4f9f-a190-8f0749c070dd,0,53873123.9136,53873149.9557,0.000,26.042,97.0,97.0
2026-08-19 09:53:10.230779,SELL,53873343.7962,53873343.7962,0.0
293e56a8-41a2-41eb-bed9-fe414a8e114b,0,53883929.4737,53883955.1598,0.000,25.686,103.0,103.0
2026-08-19 09:53:21.321191,BUY,53884434.1022,53884434.1022,0.0
63107b5c-c81c-4066-a3fd-27289d342858,0,53892877.7827,53892904.1527,0.000,26.370,103.0,103.0
2026-08-19 09:53:30.096166,BUY,53893208.8609,53893208.8609,0.0
518559f5-16fb-4563-acae-2e1acec11eeb,0,53903224.12,53903250.459,0.000,26.339,102.0,102.0
2026-08-19 09:53:40.480447,BUY,53903593.3374,53903593.3374,0.0
559db4bf-d73e-4573-a047-1523b45ee69f,0,53927932.0829,53927958.635,0.000,26.552,102.0,102.0
f60ad464-a2b8-4e65-89f3-b7eaec3a2008,0,53949880.5513,53949907.3563,0.000,26.805,1000.0,1000.0
84fa6a52-ade7-45a0-9c72-821473db48e7,0,53951062.5833,53951089.4204,0.000,26.837,100.0,100.0
2acbee02-5104-4c2b-bef0-34ef9556d36e,0,53952596.0718,53952623.6895,0.000,27.618,100.0,100.0
d4edc4dc-418b-469e-b413-d58b263b090e,0,54529410.1154,54529485.27,0.000,75.155,102.0,102.0
2026-08-19 10:04:06.685009,BUY,54529798.2705,54529798.2705,0.0
353ee0eb-6208-482a-b7fa-7f689b2889a2,0,54529811.7733,54529837.7776,0.000,26.004,97.0,97.0
2026-08-19 10:04:06.856823,SELL,54529970.065,54529970.065,0.0
d9d762d8-ca64-44f9-81eb-ba801d727e46,0,54543273.6971,54543299.5631,0.000,25.866,103.0,103.0
2026-08-19 10:04:22.780972,BUY,54545894.1943,54545894.1943,0.0
d88b2ec6-3a6b-4d78-8849-3462ba1e2695,0,54556153.0085,54556180.5521,0.000,27.544,103.0,103.0
2026-08-19 10:04:33.489158,BUY,54556602.4556,54556602.4556,0.0
39b28637-67d0-4c2b-9d65-aa29f04ddcf4,0,54570890.8194,54570916.8525,0.000,26.033,102.0,102.0
2026-08-19 10:04:48.093181,BUY,54571206.4608,54571206.4608,0.0
ab2f6879-0db8-4ca2-a53c-79a9549edb38,0,54590245.4529,54590271.4821,0.000,26.029,102.0,102.0
2026-08-19 10:05:08.089955,BUY,54591203.176,54591203.176,0.0
bc2c28bc-cf25-475b-9c1b-0c6b5100db0a,0,54611923.9515,54611951.0165,0.000,27.065,1000.0,1000.0
e1cdb7da-e01c-4a53-b516-d1d6e922e6e9,0,54613094.2905,54613120.0629,0.000,25.772,100.0,100.0
2d323472-4096-4d24-81e2-39241fcb8e6e,0,54614665.6465,54614692.7908,0.000,27.144,100.0,100.0
bf381516-d909-4074-9e2e-4ff954aae7d1,0,141822504.4447,141822530.7306,0.000,26.286,102.0,102.0
2026-08-20 10:18:59.920250,BUY,141822727.0653,141822727.0653,0.0
5d2523f5-aa10-490c-9242-6d4c1cc6abf7,0,141822756.4294,141822783.4659,0.000,27.037,97.0,97.0
2026-08-20 10:19:00.398131,SELL,141823204.9009,141823204.9009,0.0
52c95e04-5f26-472c-8d51-d1a9bbbca7fe,0,141831266.3253,141831292.834,0.000,26.509,103.0,103.0
2026-08-20 10:19:09.157282,BUY,141831963.775,141831963.775,0.0
51424c9e-ccae-4622-9007-c99e84cbf9b9,0,141837524.3045,141837550.8237,0.000,26.519,103.0,103.0
2026-08-20 10:19:15.059163,BUY,141837865.8232,141837865.8232,0.0
0f1c5220-8f69-4ecd-9e12-d0528ce9b87f,0,141844424.5305,141844450.6985,0.000,26.168,102.0,102.0
2026-08-20 10:19:21.799979,BUY,141844606.7445,141844606.7445,0.0
25f97f0a-00fe-4629-b590-d2b185980b2e,0,141852150.8317,141852177.1618,0.000,26.330,102.0,102.0
2026-08-20 10:19:29.601777,BUY,141852408.0728,141852408.0728,0.0
0e969fd4-53ca-4586-8640-f740392ac893,0,141860841.1819,141860869.0129,0.000,27.831,1000.0,1000.0
566fcbae-80f6-4710-a60b-714249ec6d78,0,141861959.5875,141861986.1894,0.000,26.602,100.0,100.0
c565c3a5-2397-467f-8217-f4a6a9b1ae86,0,141862989.2665,141863016.8117,0.000,27.545,100.0,100.0
8ae58a9e-cb76-45f3-83e0-0ab84c51589c,0,74447784.7764,74447810.8183,0.000,26.042,102.0,102.0
2026-08-21 10:18:11.200746,BUY,74448008.7364,74448008.7364,0.0
f2deb088-3641-4dd2-8669-366085fc64c6,0,74448025.244,74448050.882,0.000,25.638,97.0,97.0
2026-08-21 10:18:11.604930,SELL,74448414.3654,74448414.3654,0.0
c6080928-50e3-45ac-95e7-d7070f2aca11,0,74456531.7954,74456558.1755,0.000,26.380,103.0,103.0
2026-08-21 10:18:20.042988,BUY,74456852.0948,74456852.0948,0.0
5a643b7f-bde6-4a85-975d-05d3da91f5bd,0,74464168.7098,74464194.7723,0.000,26.062,103.0,103.0
2026-08-21 10:18:27.685865,BUY,74464495.0807,74464495.0807,0.0
b9dab609-6ad2-4ecc-b435-76dc45b7b43e,0,74473253.1507,74473279.377,0.000,26.226,102.0,102.0
2026-08-21 10:18:36.766649,BUY,74473573.5574,74473573.5574,0.0
d711c8eb-ca68-440e-b6b9-eb4df6d35a1d,0,74482784.4402,74482811.1229,0.000,26.683,102.0,102.0
2026-08-21 10:18:46.140015,BUY,74482948.8268,74482948.8268,0.0
9d5a6b2e-ce87-4df2-bddd-cd40a5a54690,0,74499350.5579,74499378.2319,0.000,27.674,1000.0,1000.0
5701b280-9d02-46a3-9638-1e335c1860aa,0,74500465.6727,74500493.1561,0.000,27.483,100.0,100.0
900fb9c0-014f-4df8-a64c-b4253c2a88a7,0,74501833.7978,74501867.5599,0.000,33.762,100.0,100.0
9c72c53a-ddb7-4ba9-99c8-16ef0876083d,1787377007335,118764132.0654,118766432.5499,-1787258243202.935,2300.485,77436.0,77436.0
2026-08-21 22:45:33.963058,SELL,119290622.3681,119290622.3681,0.0
b8a3d2bc-893d-4550-95f5-06f88ce9440c,1787377559678,119316717.8243,119316745.0183,-1787258242960.176,27.194,77112.4,77112.4
2026-08-21 22:48:17.847097,SELL,119454505.899,119454505.899,0.0
4d04f5b6-2c85-4eb6-acb4-f2d544361bd5,1787377697710,119454539.936,119454567.4138,-1787258243170.064,27.478,77323.8,77323.8
2026-08-21 22:48:18.950301,SELL,119455609.4171,119455609.4171,0.0
00c19ba2-c9b7-4140-8154-71c96155be04,1787377698504,119455632.0632,119455660.2192,-1787258242871.937,28.156,77323.8,77323.8
2026-08-21 22:54:58.946848,SELL,119855605.2958,119855605.2958,0.0
50ce81d8-6142-4b7f-8358-056f9bcdc601,1787378261046,120017894.8393,120017922.4735,-1787258243151.161,27.634,77440.7,77440.7
2026-08-21 23:32:58.681390,SELL,122135329.3131,122135329.3131,0.0
a4b3eef2-a246-476a-875f-0d2d2a43bc96,1787380846647,122603422.2965,122603451.4032,-1787258243224.704,29.107,77514.3,77514.3
8e85072e-1d07-4e6b-ba47-51a6c94b3e2f,1787386200822,127957877.0465,127966318.1889,-1787258242944.954,8441.142,77329.4,77329.4
2026-08-22 01:38:32.814762,SELL,129669445.7238,129669445.7238,0.0
ac8f9ac0-fae1-476b-83f1-926016dc11b6,1787388356222,130113147.3972,130121165.0546,-1787258243074.603,8017.657,77141.2,77141.2
2026-08-22 03:07:05.422610,SELL,134982021.6797,134982021.6797,0.0
dcd68f2d-825d-4e26-8c78-02dfb30aea05,1787394600249,136357117.3864,136359998.5965,-1787258243131.614,2881.210,76929.9,76929.9
2026-08-22 08:46:05.948936,SELL,155322485.5683,155322485.5683,0.0
40fc5429-3388-4ead-b4af-ed6b2ca6bfb2,0,157797307.5752,157797334.605,0.000,27.030,102.0,102.0
2026-08-22 09:27:21.245201,BUY,157797774.3228,157797774.3228,0.0
31f1f106-74c7-40fb-b450-7761f67271bb,0,157797818.7442,157797845.2076,0.000,26.463,97.0,97.0
2026-08-22 09:27:21.508458,SELL,157798037.8743,157798037.8743,0.0
df1397f7-1032-460d-8fcd-14f285d8bd7e,0,157807292.445,157807319.0268,0.000,26.582,103.0,103.0
2026-08-22 09:27:31.093016,BUY,157807622.7635,157807622.7635,0.0
effaf105-e8c7-4932-af8f-177cfd8c6812,0,157816877.0108,157816903.7739,0.000,26.763,103.0,103.0
2026-08-22 09:27:40.545080,BUY,157817073.9036,157817073.9036,0.0
e49262ad-4864-4297-be00-4ac72d4c4e54,0,157827069.6329,157827095.6838,0.000,26.051,102.0,102.0
2026-08-22 09:27:51.067675,BUY,157827596.2079,157827596.2079,0.0
6f30623b-3485-4dfc-bfe1-bf699ed7c18c,0,157836696.1693,157836722.237,0.000,26.068,102.0,102.0
2026-08-22 09:28:00.456641,BUY,157836985.2503,157836985.2503,0.0
d34195a1-eb70-4c2b-9d98-93612652802a,0,157848500.1093,157848528.8136,0.000,28.704,1000.0,1000.0
13ec84e5-ab30-4570-a08e-d85d369d2564,0,157850095.7976,157850125.062,0.000,29.264,100.0,100.0
a6cef630-4654-45e3-a034-8417d3fc7df3,0,157851794.365,157851821.6616,0.000,27.297,100.0,100.0
3ce65bff-222c-48c8-8bed-e6c2488564fa,0,158087576.4135,158087604.0498,0.000,27.636,102.0,102.0
2026-08-22 09:32:11.551338,BUY,158088080.229,158088080.229,0.0
6ee74eb0-d61d-4e89-a157-4dea11d175b8,0,158088101.0968,158088127.283,0.000,26.186,97.0,97.0
2026-08-22 09:32:11.989012,SELL,158088517.7103,158088517.7103,0.0
4ce3d284-32c1-4869-8e06-4f4da6a91d65,0,158098009.7503,158098036.866,0.000,27.116,103.0,103.0
2026-08-22 09:32:21.602986,BUY,158098129.5904,158098129.5904,0.0
f0271459-fddd-41ad-afa8-b8bcb69e6c4c,0,158107034.4057,158107063.4243,0.000,29.019,103.0,103.0
2026-08-22 09:32:31.764122,BUY,158108290.7597,158108290.7597,0.0
59f8866e-9c83-49ec-949d-0a39cfae405b,0,158116698.2951,158116726.6296,0.000,28.334,102.0,102.0
2026-08-22 09:32:40.538248,BUY,158117065.3943,158117065.3943,0.0
fb07f171-53f6-4842-967c-3f977dd99bbe,0,158129919.2606,158129946.2833,0.000,27.023,102.0,102.0
2026-08-22 09:32:53.650353,BUY,158130178.7167,158130178.7167,0.0
39e075b3-ac56-4e58-8d74-81cdac5ebc52,0,158146646.1411,158146675.528,0.000,29.387,1000.0,1000.0
45ab4dbc-b4ae-4fa3-86a0-02ee27787889,0,158148772.4945,158148798.7669,0.000,26.272,100.0,100.0
4c0268e1-d217-4752-954a-759e9948e10c,0,158294944.6427,158294972.0033,0.000,27.361,102.0,102.0
2026-08-22 09:35:40.794666,BUY,158297323.0122,158297323.0122,0.0
4a0cb865-cdd3-4688-a91c-c0d92dbbf6ed,0,158297343.8394,158297371.8322,0.000,27.993,97.0,97.0
2026-08-22 09:35:41.075578,SELL,158297603.5891,158297603.5891,0.0
62df10c3-7f16-4594-ade5-b09066b265ed,0,158304133.5507,158304160.4733,0.000,26.923,103.0,103.0
2026-08-22 09:35:47.799913,BUY,158304325.5571,158304325.5571,0.0
92f05e5e-1e78-4e1e-a153-72078dce1a34,0,158311457.2688,158311483.2671,0.000,25.998,103.0,103.0
2026-08-22 09:35:55.390523,BUY,158311917.8334,158311917.8334,0.0
5b57fc28-45fe-41d8-ad10-18a77fef5c5a,0,158320509.9203,158320537.5167,0.000,27.596,102.0,102.0
2026-08-22 09:36:04.450057,BUY,158320978.1674,158320978.1674,0.0
b7dff682-ecd6-4eb6-985e-4f21542edac2,0,158335193.2111,158335219.8188,0.000,26.608,102.0,102.0
2026-08-22 09:36:18.920111,BUY,158335448.0159,158335448.0159,0.0
bd6bda0b-9bc1-4fff-a032-d3f593d3dbbf,0,158526374.4846,158526401.2915,0.000,26.807,102.0,102.0
2026-08-22 09:39:30.152174,BUY,158526679.4722,158526679.4722,0.0
679a89b4-c11e-4dce-9814-cbda94191398,0,158526711.798,158526738.8978,0.000,27.100,97.0,97.0
2026-08-22 09:39:30.681700,SELL,158527209.2699,158527209.2699,0.0
9980cd0b-7e80-49ac-9ca6-6ad9528e308c,0,158536849.2667,158536876.3923,0.000,27.126,103.0,103.0
2026-08-22 09:39:40.627063,BUY,158537154.669,158537154.669,0.0
e08e0973-9162-4fa1-9150-bbcd9db566ef,0,158546873.2985,158546900.5175,0.000,27.219,103.0,103.0
2026-08-22 09:39:51.196980,BUY,158547722.9285,158547722.9285,0.0
7e4c4177-87f8-4d6c-a3cd-faff45aff4e5,0,158561738.1177,158561768.3985,0.000,30.281,102.0,102.0
2026-08-22 09:40:05.737275,BUY,158562260.2676,158562260.2676,0.0
963aabbd-9ac8-4bbe-ac75-e3774a845b6c,0,158577695.2328,158577722.6902,0.000,27.457,102.0,102.0
2026-08-22 09:40:21.437455,BUY,158577963.7194,158577963.7194,0.0
5dac330e-3b4e-41e6-a794-307bde124a92,0,158594923.3952,158594949.9444,0.000,26.549,1000.0,1000.0
89fe30bc-fcb2-4aa9-bbad-27d8ff7b8dfc,0,158596823.8483,158596850.6721,0.000,26.824,100.0,100.0
237cf626-ca21-48d5-a229-f36620bcca6b,0,158998585.3484,158998612.5117,0.000,27.163,102.0,102.0
2026-08-22 09:47:22.217613,BUY,158998743.8067,158998743.8067,0.0
81f32dbe-bf7d-4968-bcb6-96a25378fed7,0,158998773.7755,158998800.468,0.000,26.692,97.0,97.0
2026-08-22 09:47:22.824580,SELL,158999350.2592,158999350.2592,0.0
a7366530-53eb-42c0-8ecd-e364d66a87d3,0,159011422.7709,159011449.3927,0.000,26.622,103.0,103.0
2026-08-22 09:47:35.170073,BUY,159011695.9074,159011695.9074,0.0
cc318872-f2a7-4bf4-8bb2-3f85a0f7b3d4,0,159024805.8038,159024832.1321,0.000,26.328,103.0,103.0
2026-08-22 09:47:48.537629,BUY,159025063.2729,159025063.2729,0.0
2d4abce6-01c5-4707-8465-5a79cf3253ab,0,159036616.5881,159036642.9782,0.000,26.390,102.0,102.0
2026-08-22 09:48:00.530658,BUY,159037055.186,159037055.186,0.0
b24e267b-1be3-4a0f-8257-87f759bd2bb9,0,159052413.3681,159052440.2094,0.000,26.841,102.0,102.0
2026-08-22 09:48:17.269487,BUY,159053794.7629,159053794.7629,0.0
1ef3a8d5-995c-44f9-b11f-1e2c44201e08,0,159069262.9791,159069288.8437,0.000,25.865,1000.0,1000.0
4030247c-b7e6-4921-b1e4-45f6a88c882b,0,159071041.0443,159071073.9928,0.000,32.949,100.0,100.0
13d2fc7a-0f4a-428b-b08d-b515a704b28c,0,159073465.948,159073494.1002,0.000,28.152,100.0,100.0
7d9c808b-d895-4318-90e5-1b15c0e194ec,0,159448148.6365,159448174.9918,0.000,26.355,102.0,102.0
2026-08-22 09:54:52.127222,BUY,159448652.235,159448652.235,0.0
170c4354-bc04-4dbd-a3c8-6a09aab7715e,0,159448669.9171,159448696.2225,0.000,26.305,97.0,97.0
2026-08-22 09:54:53.028621,SELL,159449553.5811,159449553.5811,0.0
4c890a67-b7b6-4771-8d8c-3fe76605873a,0,159457036.3311,159457062.1874,0.000,25.856,103.0,103.0
2026-08-22 09:55:00.990848,BUY,159457515.6336,159457515.6336,0.0
c46e132f-0bd3-47ca-9b5a-3f204eb8c5a3,0,159469805.0807,159469833.7224,0.000,28.642,103.0,103.0
2026-08-22 09:55:13.549078,BUY,159470070.5673,159470070.5673,0.0
26e98339-42ae-4870-a4d3-b4cc7cdd6008,0,159489956.1751,159489982.7312,0.000,26.556,102.0,102.0
2026-08-22 09:55:33.648125,BUY,159490172.8873,159490172.8873,0.0
a445cdae-cfe9-4a03-b33c-b534d6d6e8cc,0,159498069.0809,159498095.2576,0.000,26.177,102.0,102.0
2026-08-22 09:55:41.759381,BUY,159498284.2714,159498284.2714,0.0
4a3902c9-6ffa-4ba2-9395-8dc8372a656c,0,159509735.6081,159509763.5724,0.000,27.964,1000.0,1000.0
6d8a72e0-b252-470f-a6fa-a6896ef71634,0,159511378.239,159511404.8726,0.000,26.634,100.0,100.0
ff826524-e655-436c-b759-a79fce932693,0,159512692.4747,159512719.8379,0.000,27.363,100.0,100.0
f2beb481-4e68-48a3-a0d1-1d2cd9bc37a4,0,159710566.1974,159710593.3562,0.000,27.159,102.0,102.0
2026-08-22 09:59:14.526106,BUY,159711048.0237,159711048.0237,0.0
58fd8022-bbc2-465e-9379-4c2577d59585,0,159711102.3768,159711130.3763,0.000,28.000,97.0,97.0
2026-08-22 09:59:14.866557,SELL,159711389.9601,159711389.9601,0.0
86d8bf2e-4086-4f9a-bece-9f47009e1b4c,0,159728008.9388,159728036.344,0.000,27.405,103.0,103.0
2026-08-22 09:59:31.753687,BUY,159728277.2079,159728277.2079,0.0
1f64c084-f8ed-4ce5-a3af-a46d23d484f1,0,159738297.1702,159738322.9184,0.000,25.748,103.0,103.0
2026-08-22 09:59:42.090390,BUY,159738614.2084,159738614.2084,0.0
c22f2543-30c9-4e5a-aecb-64c574600c90,0,159746261.8366,159746289.3417,0.000,27.505,102.0,102.0
2026-08-22 09:59:50.051075,BUY,159746575.0941,159746575.0941,0.0
bd23982b-e0a0-40df-bfdb-f285a29aaf8d,0,159755926.1431,159755952.2665,0.000,26.123,102.0,102.0
2026-08-22 09:59:59.577396,BUY,159756101.108,159756101.108,0.0
32c46616-f2e7-447b-952a-25f84424d60a,0,159768883.8771,159768913.9918,0.000,30.115,1000.0,1000.0
666af47a-bdf0-4679-88b5-948dea2451b6,0,159770105.6625,159770132.3247,0.000,26.662,100.0,100.0
706540fe-e681-4586-9a42-18eef706ef44,0,159771844.4029,159771872.5503,0.000,28.147,100.0,100.0
ee7041f1-492f-4c58-bf4d-fb9f62e90b6e,0,159965889.7747,159965916.3575,0.000,26.583,102.0,102.0
2026-08-22 10:03:29.841910,BUY,159966363.8842,159966363.8842,0.0
4e6e14c7-fd05-41f9-adda-d1b00ac1993a,0,159966400.9562,159966429.4067,0.000,28.451,97.0,97.0
2026-08-22 10:03:30.134278,SELL,159966657.7142,159966657.7142,0.0
460dd055-cefc-4e45-97f9-6dc8e9bae2c7,0,159976221.7736,159976247.8213,0.000,26.048,103.0,103.0
2026-08-22 10:03:40.119371,BUY,159976642.7688,159976642.7688,0.0
8e5db757-febd-45ae-bba6-7383b92ee68b,0,159984263.4006,159984290.9548,0.000,27.554,103.0,103.0
2026-08-22 10:03:47.900235,BUY,159984423.1607,159984423.1607,0.0
74724369-7520-45ce-86dc-374052166a58,0,159992588.7557,159992615.9047,0.000,27.149,102.0,102.0
2026-08-22 10:03:56.244712,BUY,159992768.1093,159992768.1093,0.0
6b774408-7048-49ce-b5c3-2de1c9c3c889,0,160001521.2269,160001547.5748,0.000,26.348,102.0,102.0
2026-08-22 10:04:05.241152,BUY,160001764.1792,160001764.1792,0.0
375a556f-8d65-4484-954b-5bc1a3bd5162,0,160012311.7652,160012338.8536,0.000,27.088,1000.0,1000.0
878cb6a7-e2a6-4bbe-8299-4d4dedbf5c91,0,160013606.9777,160013633.8467,0.000,26.869,100.0,100.0
7b1341f1-00cf-46f9-a582-f20595363bd3,0,160015362.5599,160015390.0474,0.000,27.488,100.0,100.0
d4bfc46d-59e8-4507-844d-9c24b3c91203,0,3715709.8946,3715710.6169,0.000,0.722,100.0,100.0
03fb8b0d-bf0a-4734-ac42-3d2a4c88f905,0,3867208.3728,3867235.406,0.000,27.033,102.0,102.0
2026-08-23 19:31:54.581635,BUY,3867591.7177,3867591.7177,0.0
7671833f-4897-4565-8999-e1a701f8c8ca,0,3867610.1289,3867635.9614,0.000,25.832,97.0,97.0
2026-08-23 19:31:54.956127,SELL,3867966.2752,3867966.2752,0.0
2a26089d-44e7-44d5-9003-e07d0cd8b3d7,0,3878679.6795,3878706.5338,0.000,26.854,103.0,103.0
2026-08-23 19:32:06.031112,BUY,3879040.7901,3879040.7901,0.0
f67cf0e3-d5c6-415d-b6ac-2ee4f0cffb0d,0,3889505.7096,3889534.0675,0.000,28.358,103.0,103.0
2026-08-23 19:32:16.987757,BUY,3889997.3702,3889997.3702,0.0
859a7775-b2ce-4d80-b8df-f6d165f36e36,0,3901745.7186,3901771.8986,0.000,26.180,102.0,102.0
2026-08-23 19:32:29.134194,BUY,3902144.0903,3902144.0903,0.0
ecdfea5e-f02f-4e46-b291-8e2908a3fd25,0,3920764.3629,3920790.3762,0.000,26.013,102.0,102.0
